x,y,rotation,layer,can_index
14.669515609741211,140.46546936035156,129.7525634765625,0.8386055827140808,111
54.54396057128906,3.101511001586914,120.85592651367188,0.660173773765564,6
214.32557678222656,39.595279693603516,-25.204957962036133,0.5776609778404236,19
163.44802856445312,12.527205467224121,-103.9908676147461,0.16736847162246704,39
64.37905883789062,0.0,-19.26987075805664,0.09095735847949982,21
103.7639389038086,72.33541107177734,157.9115753173828,0.0,32
65.00836944580078,85.54597473144531,-53.611244201660156,0.6875373125076294,96
267.13763427734375,279.39788818359375,-137.1581573486328,0.7219180464744568,46
307.24481201171875,96.78298950195312,9.389310836791992,0.16677434742450714,23
192.71665954589844,334.9654846191406,144.46783447265625,0.928873598575592,118
299.2964782714844,301.1318359375,35.26958465576172,0.8543515801429749,59
175.906494140625,200.20986938476562,3.3530988693237305,0.7483270168304443,124
15.423811912536621,11.466207504272461,-42.75688171386719,0.7777848243713379,40
